udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,noise_flags,temp_difference,temp_ratio,temp_excess,power_w,power_per_tool_wear,torque_speed_product,wear_ratio,wear_level,wear_exponential,tool_wear_min_rolling_mean_5,tool_wear_min_rolling_std_5,tool_wear_min_rolling_min_5,tool_wear_min_rolling_max_5,rotational_speed_rpm_rolling_mean_5,rotational_speed_rpm_rolling_std_5,rotational_speed_rpm_rolling_min_5,rotational_speed_rpm_rolling_max_5,torque_nm_rolling_mean_5,torque_nm_rolling_std_5,torque_nm_rolling_min_5,torque_nm_rolling_max_5,process_temperature_k_rolling_mean_5,process_temperature_k_rolling_std_5,process_temperature_k_rolling_min_5,process_temperature_k_rolling_max_5,health_index,health_grade,failure_risk_score,power_anomaly_score,speed_stability,torque_variability,temp_torque_interaction,power_wear_interaction,critical_stress_indicator,product_age,udi_rank
8569,L55748,L,297.9,308.6,1691,29.6,116,0,0,0,0,0,0,0,10.700000000000045,1.035918089842504,0.0,5241.873324396784,44.80233610595541,50053.600000000006,0.471544713530306,1.0,0.6024676357843024,111.2,3.9623225512354665,106.0,116.0,1611.2,112.79716308489316,1489.0,1751.0,33.839999999999996,7.589005204900047,26.6,45.8,308.7,0.07071067812168826,308.6,308.8,0.3389944583458552,Good,0,0.873382873035545,-0.0695667962763078,0.902779259688117,4.769879446236775,2471.777655114834,0.19747375635742068,0,7636
8570,L55749,L,297.9,308.6,1757,27.5,118,0,0,0,0,0,0,0,10.700000000000045,1.035918089842504,0.0,5060.059902815014,42.52151178836146,48317.5,0.47967479479806996,1.0,0.6155489318380718,113.6,3.64691650576605,109.0,118.0,1639.8,130.4346579709549,1489.0,1757.0,33.2,8.041455092208126,26.6,45.8,308.68,0.08366600265598016,308.6,308.8,0.34391410507794007,Good,0,0.9207880627624923,-0.22325126620436087,0.980290254214532,4.431475836875382,2427.1831955487337,0.19339084608987592,0,7637
8571,H37984,H,297.9,308.7,1545,35.9,120,0,0,0,0,0,0,0,10.800000000000011,1.0362537729565164,0.0,5808.635640080429,48.0052532238052,55465.5,0.48780487606583384,1.0,0.6287370133910457,115.8,3.4928498393186906,111.0,120.0,1651.0,115.83609109426988,1511.0,1757.0,33.08,7.984171841838076,26.6,45.8,308.65999999999997,0.05477225575446605,308.6,308.7,0.3331974384558513,Good,0,0.881287367160938,-0.16845542551023596,0.9337028189559574,5.839156538566925,2833.480788521019,0.2150829856185062,0,7638
8573,M23432,M,297.7,308.5,1559,35.2,127,0,0,0,0,0,0,0,10.800000000000011,1.0362781288670537,0.0,5746.983914209116,44.89831182975872,54876.8,0.5162601605030075,1.0,0.6757488843649115,119.0,5.000000000002825,114.0,127.0,1612.6,105.78657759848358,1511.0,1757.0,34.8,7.118637510085763,27.5,45.8,308.62,0.08366600265603621,308.5,308.7,0.34316326795469604,Good,0,0.873084011446172,0.001436147013957334,0.8850931419677693,5.725301118594869,2966.9388379578004,0.21916492122060527,0,7639
8574,L55753,L,297.6,308.4,1626,32.4,130,0,0,0,0,0,0,0,10.799999999999955,1.0362903190984867,0.0,5517.17493297587,42.11583918302191,52682.399999999994,0.5284552824046533,1.0,0.696309963900581,122.2,6.016643582598848,116.0,130.0,1635.6,89.40805332854525,1545.0,1757.0,32.120000000000005,3.589846793388267,27.5,35.9,308.56,0.11401754251189455,308.4,308.7,0.3511097480430304,Good,0,0.6638336296314649,0.2140737461026555,0.6143325536186682,5.269879438706613,2915.580237281638,0.21527317131145074,0,7640
8575,L55754,L,297.6,308.3,1424,53.9,132,0,0,0,0,0,0,0,10.699999999999989,1.0359542975942395,0.0,8038.036193029489,60.43636235360518,76753.59999999999,0.5365853636724173,1.0,0.710157315535787,125.4,6.148170459577998,118.0,132.0,1582.2,121.8839612090122,1424.0,1757.0,36.98,10.01833319469861,27.5,53.9,308.5,0.15811388300986814,308.3,308.7,0.39672873984264534,Good,0,1.0192247532962202,0.1282190523930108,0.929633448054361,8.685692640275702,4313.092573848781,0.3543838217416445,0,7641
8576,M23435,M,297.6,308.3,1648,29.1,134,0,0,0,0,0,0,0,10.699999999999989,1.0359542975942395,0.0,5022.285522788204,37.202114983616326,47956.8,0.5447154449401811,1.0,0.7241177061505364,128.6,5.458937625584959,120.0,134.0,1560.4,87.77983823179439,1424.0,1648.0,37.3,9.658933688560039,29.1,53.9,308.44,0.1673320053082047,308.3,308.7,0.37255308608558463,Good,0,1.0324977049063,0.11966558270472838,0.9418559038776063,4.689307158293562,2735.7164931622065,0.20793128222339957,0,7642
8577,L55756,L,297.6,308.3,1523,39.5,137,0,0,0,0,0,0,0,10.699999999999989,1.0359542975942395,0.0,6300.1110087131365,45.65297832400824,60158.5,0.5569105668418269,1.0,0.7452722607593865,132.0,3.807886552935464,127.0,137.0,1556.0,89.28325710904588,1424.0,1648.0,38.02,9.662660089230089,29.1,53.9,308.36,0.08944271910265598,308.3,308.5,0.33499740733259387,Good,0,1.041726694597504,0.14504496222095775,0.9526955281173347,6.365210747511878,3508.598393028867,0.2345416169606196,0,7643
8578,L55757,L,297.6,308.3,1502,43.2,139,0,0,0,0,0,0,0,10.699999999999989,1.0359542975942395,0.0,6795.241286863271,48.53743776330908,64886.4,0.5650406481095909,1.0,0.7595193024016667,134.4,3.646916505765721,130.0,139.0,1544.6,92.38939333061988,1424.0,1648.0,39.62,9.7409958423151,29.1,53.9,308.32,0.044721359555410865,308.3,308.4,0.35117582663404734,Good,0,1.011266244221779,0.21795290482455754,0.9181203212394363,6.961445678291474,3839.587540790273,0.26519159959996935,0,7644
8579,L55758,L,297.5,308.2,1489,40.7,141,0,0,0,0,0,0,0,10.699999999999989,1.035966383072382,0.0,6346.588052949062,44.69428206302157,60602.3,0.5731707293773548,1.0,0.7738826457809997,136.6,3.646916505765688,132.0,141.0,1517.2,81.9371710519712,1424.0,1648.0,41.279999999999994,8.87141476879534,29.1,53.9,308.28000000000003,0.04472135955553797,308.2,308.3,0.3404433258862706,Good,0,0.9318037529007998,0.20335017256152,0.8708723267232711,6.5585842385755315,3637.67850336642,0.2401128494725334,0,7645
8580,M23439,M,297.4,308.1,1620,31.2,143,0,0,0,0,0,0,0,10.700000000000045,1.0359784766779474,0.0,5293.230563002681,36.758545576407506,50544.0,0.5813008106451186,1.0,0.7883632402940663,138.8,3.4928498393183127,134.0,143.0,1556.4,72.54860439732789,1489.0,1648.0,36.74,6.206689939089924,29.1,43.2,308.23999999999995,0.08944271910279143,308.1,308.3,0.3748947444172108,Good,0,0.9273260957957645,0.25481026023802933,0.8553025677368074,5.0277107676549795,3076.959217204976,0.22052632024541813,0,7646
8581,L55760,L,297.5,308.1,1631,30.6,146,0,0,0,0,0,0,0,10.600000000000023,1.0356302486197304,0.0,5226.6881702412875,35.5557018383761,49908.600000000006,0.5934959325467645,1.0,0.8103060738328094,141.2,3.492849839318275,137.0,146.0,1553.0,67.39807118901837,1489.0,1631.0,37.040000000000006,5.76567428840722,30.6,43.2,308.2,0.10000000000252514,308.1,308.3,0.3791343652207798,Good,0,0.9098773042160658,0.4236925454905033,0.8164150172856164,4.884939685467786,3102.018169728495,0.22021657751961965,0,7647
8582,M23441,M,297.5,308.0,1429,45.8,148,0,0,0,0,0,0,0,10.5,1.0352941141670786,0.0,6854.075904825737,46.00050942836065,65448.2,0.6016260138145284,1.0,0.8250840008067628,143.4,3.646916505765585,139.0,148.0,1534.2,87.86182333641835,1429.0,1631.0,38.3,6.994998213009068,30.6,45.8,308.14,0.11401754251215816,308.0,308.3,0.367075743674027,Good,0,0.9439741251554628,0.342464243765486,0.8657662343503707,7.242469770444732,4123.590365002515,0.2795985173910961,0,7648
8584,L55763,L,297.4,308.0,1423,38.0,154,0,0,0,0,0,0,0,10.600000000000023,1.0356422292009342,0.0,5662.910522788204,36.53490659863357,54074.0,0.6260162576178201,1.0,0.8701455416884223,146.4,5.029910535986218,141.0,154.0,1518.4,101.19189690879399,1423.0,1631.0,37.260000000000005,6.4496511533570615,30.6,45.8,308.08000000000004,0.08366600265648717,308.0,308.2,0.38642275070343574,Good,0,0.9480093791190144,0.27935369478574734,0.8584979960434899,6.066264968881565,3545.0740527004446,0.24318268790311512,0,7649
8585,L55764,L,297.4,307.9,1390,47.7,156,0,0,0,0,0,0,0,10.5,1.0353059817239207,0.0,6943.595006702413,44.22671978791346,66303.0,0.634146338885584,1.0,0.8854119514106318,149.4,5.45893762558475,143.0,156.0,1498.6,116.85589416028611,1390.0,1631.0,38.660000000000004,7.964797549216179,30.6,47.7,308.02,0.08366600265654321,307.9,308.1,0.38307050328245773,Good,0,0.9569822085116094,0.25389996939147697,0.8780988572963907,7.542921573148772,4403.255352204557,0.2955924666584827,0,7650
8586,M23445,M,297.4,307.9,1338,48.5,158,0,0,0,0,0,0,0,10.5,1.0353059817239207,0.0,6795.932473190349,42.74171366786383,64893.0,0.6422764201533478,1.0,0.9008029841959186,152.4,5.176871642220287,146.0,158.0,1442.2,111.5468511433648,1338.0,1631.0,42.12,7.665963735891265,30.6,48.5,307.98,0.08366600265656529,307.9,308.1,0.3833823680945006,Good,0,0.7569247824395723,0.16380315167480253,0.7794598469527926,7.669427595339945,4364.867180484585,0.28954192518058147,0,7651
8587,H38000,H,297.3,307.9,1461,37.5,161,0,0,0,0,0,0,0,10.599999999999966,1.035654217841728,0.0,5737.631953753351,35.41748119600834,54787.5,0.6544715420549937,1.0,0.9241254292855967,155.4,4.878524367062674,148.0,161.0,1408.2,46.6336788169236,1338.0,1461.0,43.5,5.342752099807732,37.5,48.5,307.93999999999994,0.05477225575535985,307.9,308.0,0.38936970661985004,Good,0,0.6691885579648792,0.26786932640617744,0.6802192858685826,5.986445692975196,3755.116832516962,0.24827049700942028,0,7652
8588,M23447,M,297.4,307.9,1627,34.3,166,0,0,0,0,0,0,0,10.5,1.0353059817239207,0.0,5844.305043565683,34.995838584225645,55806.1,0.6747967452244035,1.0,0.9636338174548635,159.0,4.6904157598259735,154.0,166.0,1447.8,109.88493982343527,1338.0,1627.0,41.2,6.462971452822613,34.3,48.5,307.91999999999996,0.04472135955596217,307.9,308.0,0.3783952928292697,Good,0,0.6768291754278344,0.186706174767021,0.7108281916174313,5.4239457014466,3943.7180214966884,0.24575868144190627,0,7653
8589,L55768,L,297.3,307.8,1385,44.4,169,0,0,0,0,0,0,0,10.5,1.0353178572643194,0.0,6439.971514745308,37.88218538085475,61494.0,0.6869918671260493,1.0,0.9877271833978887,162.0,5.431390245602269,156.0,169.0,1440.2,113.29033498052688,1338.0,1627.0,42.48,6.302539170842176,34.3,48.5,307.88,0.04472135955603208,307.8,307.9,0.37957422905904353,Good,0,0.6476302745916167,0.14716044415619922,0.7196407444780613,7.0210842316101765,4424.208055153451,0.2716507648752959,0,7654
8590,M23449,M,297.3,307.8,1538,48.0,171,0,0,0,0,0,0,0,10.5,1.0353178572643194,0.0,7731.2332439678285,44.94903048818505,73824.0,0.6951219483938132,1.0,1.0039534379440074,165.0,5.431390245602234,158.0,171.0,1469.8,116.19251266755528,1338.0,1627.0,42.54,6.365767824858206,34.3,48.5,307.86,0.05477225575546948,307.8,307.9,0.42178815721176643,Fair,0,0.8276485478855218,0.13491584877949836,0.7726398137822162,7.590361331470461,5374.149916033938,0.36238767990151205,0,7655
8591,L55770,L,297.4,307.9,1557,35.5,174,0,0,0,0,0,0,0,10.5,1.0353059817239207,0.0,5788.528401474531,33.077305151283035,55273.5,0.7073170702954591,1.0,1.0285415169860297,168.2,4.969909455917955,161.0,174.0,1513.6,93.06341923656146,1385.0,1627.0,39.94,5.96514878272119,34.3,48.0,307.86,0.05477225575546948,307.8,307.9,0.39524554906162224,Good,0,0.7766269275003693,0.18954193636521166,0.7158625086343137,5.613704734733362,4094.3249502530225,0.25425261223834766,0,7656
8592,L55771,L,297.4,307.9,1606,33.4,176,0,0,0,0,0,0,0,10.5,1.0353059817239207,0.0,5617.501675603216,31.73729760227806,53640.399999999994,0.7154471515632229,1.0,1.0451009479214748,171.2,3.962322551234612,166.0,176.0,1542.6,95.14357571586218,1385.0,1627.0,39.12,6.62925335162265,33.4,48.0,307.86,0.05477225575546948,307.8,307.9,0.40093622287065855,Fair,0,0.7240638981108969,0.21968374295447402,0.6669768279840236,5.281626426481529,4019.025572711953,0.2502930396029001,0,7657
8593,M23452,M,297.5,308.0,1430,44.5,178,0,0,0,0,0,0,0,10.5,1.0352941141670786,0.0,6664.188170241287,37.23010150972786,63635.0,0.7235772328309868,1.0,1.0617955571367879,173.6,3.6469165057651214,169.0,178.0,1503.2,92.19924077778515,1385.0,1606.0,41.160000000000004,6.338217415015048,33.4,48.0,307.88,0.08366600265663705,307.8,308.0,0.39616288060497734,Good,0,0.7113936489481963,0.2200819456477432,0.6568808330965314,7.036897484384074,4822.054835288188,0.2933940481362509,0,7658
8594,M23453,M,297.4,308.0,1601,34.6,181,0,0,0,0,0,0,0,10.600000000000023,1.0356422292009342,0.0,5801.210623324398,31.874783644639546,55394.600000000006,0.7357723547326327,1.0,1.0870933465801302,176.0,3.8078865529348143,171.0,181.0,1546.4,71.17794602262695,1430.0,1606.0,39.2,6.595832017266671,33.4,48.0,307.91999999999996,0.0836660026565997,307.8,308.0,0.4014483102749195,Fair,0,0.6982475804253313,0.1785999192115013,0.6882258930095152,5.523493892718477,4268.370400623356,0.2588084996224031,0,7659
8595,L55774,L,297.4,308.0,1356,51.9,184,0,0,0,0,0,0,0,10.600000000000023,1.0356422292009342,0.0,7370.18264075067,39.83882508513876,70376.4,0.7479674766342785,1.0,1.112701534476173,178.6,3.974921382873058,174.0,184.0,1510.0,111.60421139007254,1356.0,1606.0,39.980000000000004,7.981666492656786,33.4,51.9,307.9599999999999,0.054772255755326786,307.9,308.0,0.4375401206027248,Fair,0,0.7510050730444849,0.1460561294431426,0.755256311922577,8.285240839077714,5512.656912136042,0.358365670255684,0,7660
8596,M23455,M,297.5,308.2,1624,30.9,186,0,0,0,0,0,0,0,10.699999999999989,1.035966383072382,0.0,5255.278150134048,28.103091711946778,50181.6,0.7560975579020425,1.0,1.1299479821600973,181.0,4.1231056256202265,176.0,186.0,1523.4,122.17937632841311,1356.0,1624.0,39.06,8.845507334234714,30.9,51.9,308.02,0.1095445115033597,307.9,308.2,0.4285376943099794,Fair,0,0.8121121589829445,0.2003090227281492,0.7758363479414262,4.97936739488904,3973.502975412317,0.25027357830085917,0,7661
8597,L55776,L,297.5,308.2,1327,56.5,189,0,0,0,0,0,0,0,10.699999999999989,1.035966383072382,0.0,7851.824313002681,41.325391121066744,74975.5,0.7682926798036883,1.0,1.156081987246802,183.6,4.277849927243923,178.0,189.0,1467.6,137.74360239227082,1327.0,1624.0,43.68,10.935812726999302,30.9,56.5,308.08,0.10954451150328186,308.0,308.2,0.4657636914517533,Fair,0,0.9378430036054874,0.07645401011375963,0.9641473702157777,9.104668537580283,6032.499142784584,0.4064119514789785,0,7662
8598,L55777,L,297.6,308.3,1410,47.0,191,0,0,0,0,0,0,0,10.699999999999989,1.0359542975942395,0.0,6940.139075067024,36.146557682640754,66270.0,0.7764227610714522,1.0,1.1736825591158064,186.2,3.9623225512343807,181.0,191.0,1463.6,139.38902395812948,1327.0,1624.0,44.18,11.039338748312776,30.9,56.5,308.14,0.13416407865176894,308.0,308.3,0.4267147315787811,Fair,0,0.9247809436451344,0.11581316219083138,0.939824263510689,7.573795066659704,5388.4819428834135,0.3291062098686971,0,7663
8599,L55778,L,297.6,308.3,1478,42.3,193,0,0,0,0,0,0,0,10.699999999999989,1.0359542975942395,0.0,6547.356735924933,33.74926152538625,62519.399999999994,0.7845528423392161,1.0,1.1914268083272996,188.6,3.64691650576487,184.0,193.0,1439.0,118.34272263219225,1327.0,1624.0,45.72,9.8408332980495,30.9,56.5,308.2,0.12247448714105157,308.0,308.3,0.40901691501624066,Fair,0,0.9240291440781024,0.15698312712913487,0.9375123433762927,6.816415559993734,5136.7473369787185,0.2976031613302138,0,7664
8600,L55779,L,297.6,308.4,1460,40.3,195,0,0,0,0,0,0,0,10.799999999999955,1.0362903190984867,0.0,6161.82138069705,31.437864187229845,58837.99999999999,0.79268292360698,1.0,1.2093159077510554,190.8,3.4928498393174587,186.0,195.0,1459.8,108.86780975109212,1327.0,1624.0,43.4,9.376033276391457,30.9,56.5,308.28,0.08366600265605702,308.2,308.4,0.4168097988210862,Fair,0,0.8300661696967999,0.16338769549382426,0.9148021873980657,6.554819178391249,4884.370586794936,0.28541532762409766,0,7665
8601,L55780,L,297.5,308.3,1435,40.3,197,0,0,0,0,0,0,0,10.800000000000011,1.0363025175250336,0.0,6056.310740616621,30.587427982912228,57830.49999999999,0.8008130048747439,1.0,1.227351039831242,193.0,3.162277660171501,189.0,197.0,1422.0,58.98728676587852,1327.0,1478.0,45.279999999999994,6.8433909723177315,40.3,56.5,308.3,0.07071067812175305,308.2,308.4,0.42513058823946215,Fair,0,0.8121174922578768,0.18051985870542064,0.8865287375582583,6.554819178391283,4849.972402648382,0.2861282712695545,0,7666
8602,H38015,H,297.4,308.2,1359,46.9,199,0,0,0,0,0,0,0,10.800000000000011,1.0363147241549606,0.0,6674.880613270778,33.37440306635389,63737.1,0.8089430861425078,1.0,1.245533396664578,195.0,3.1622776601714606,191.0,199.0,1428.4,46.52203778855768,1359.0,1478.0,43.36,3.3775730932135195,40.3,47.0,308.3,0.07071067812175305,308.2,308.4,0.43092336112922325,Fair,0,0.7619071597735608,0.2269710950303111,0.8307487934360146,7.6283131381278215,5399.598522932058,0.31964933710208715,0,7667
8603,L55782,L,297.4,308.1,1729,31.7,204,0,0,0,0,0,0,0,10.700000000000045,1.0359784766779474,0.0,5739.914963136729,27.999585186032824,54809.299999999996,0.8292682893119175,2.0,1.291641308203077,197.6,4.219004621948069,193.0,204.0,1492.2,139.93462759445922,1359.0,1729.0,40.3,5.511805511808276,31.7,46.9,308.26000000000005,0.11401754251189361,308.1,308.4,0.4241624061922305,Fair,0,0.7996161339460884,-0.03380812669828748,0.922622250914562,5.108283055598168,4759.929462276274,0.2705626846930318,0,7668
8604,H38017,H,297.3,308.0,1384,49.1,206,0,0,0,0,0,0,0,10.699999999999989,1.035990578419137,0.0,7116.538203753352,34.37941161233503,67954.40000000001,0.8373983705796815,2.0,1.3103484806490155,200.2,4.658325879542871,195.0,206.0,1473.4,148.37890685673617,1359.0,1729.0,41.660000000000004,6.8138095071699825,31.7,49.1,308.2,0.15811388300992682,308.0,308.4,0.45373238011345496,Fair,0,0.7909390581742108,0.0029606097702699063,0.8992581523536981,7.912198676021095,5959.37749599111,0.3588383289944436,0,7669
8605,L55784,L,297.4,308.2,1297,52.1,211,0,0,0,0,0,0,0,10.800000000000011,1.0363147241549606,0.0,7076.669319705094,33.38051565898629,67573.7,0.8577235737490911,2.0,1.357787251110901,203.4,5.594640292281402,197.0,211.0,1440.8,168.58884897880995,1297.0,1729.0,44.019999999999996,8.139533156145992,31.7,52.1,308.15999999999997,0.11401754251208682,308.0,308.3,0.46562560798084074,Fair,0,0.7626910703835704,-0.046518462085370915,0.9016849530981644,8.474096257920246,6069.826099138002,0.3661811857114004,0,7670
8606,L55785,L,297.5,308.4,1633,33.3,213,0,0,0,0,0,0,0,10.899999999999977,1.0366386519776851,0.0,5694.8412365951735,26.611407647641,54378.899999999994,0.8658536550168551,2.0,1.3770343874491582,206.6,5.59464029228137,199.0,213.0,1480.4,188.91479560902576,1297.0,1729.0,42.62,9.437796352962911,31.7,52.1,308.18,0.1483239697435522,308.0,308.4,0.44613805796240014,Fair,0,0.688722623962698,-0.05680229737656761,0.8596021040176829,5.466415580325055,4930.899099446638,0.28234568878986693,0,7671
8607,M23466,M,297.5,308.4,1505,37.2,215,0,0,0,0,0,0,0,10.899999999999977,1.0366386519776851,0.0,5863.145107238607,27.144190311289847,55986.00000000001,0.873983736284619,2.0,1.3964386423981163,209.8,4.658325879542757,204.0,215.0,1509.6,176.32299906705302,1297.0,1729.0,40.68,9.334452313874666,31.7,52.1,308.21999999999997,0.17888543820129563,308.0,308.4,0.45097580557148387,Fair,0,0.5558003824942621,-0.005332793642661038,0.7365593592780822,6.1066264140568185,5124.293467203281,0.2938421905052453,0,7672
8608,L55787,L,297.5,308.4,1433,50.0,218,0,0,0,0,0,0,0,10.899999999999977,1.0366386519776851,0.0,7503.560656836461,34.262834049481555,71650.0,0.8861788581862649,2.0,1.425842430751151,212.6,4.505552130429465,206.0,218.0,1450.4,127.05038370662236,1297.0,1633.0,44.34,8.481921952010635,33.3,52.1,308.28000000000003,0.17888543820123723,308.0,308.4,0.48256752504333145,Fair,0,0.640959635839093,0.0022201075079341104,0.7697515836880842,8.207831201689272,6649.496815206715,0.4023979476164588,0,7673
8612,L55791,L,297.4,308.3,1472,45.5,2,0,0,0,0,0,0,0,10.900000000000034,1.036650971631974,0.0,7014.075067024129,2338.0250223413764,66976.0,0.008130081267763897,0.0,0.008163220124796533,171.8,94.95630574111455,2.0,218.0,1468.0,121.52777460317444,1297.0,1633.0,43.620000000000005,8.122007141095107,33.3,52.1,308.34000000000003,0.08944271910237353,308.2,308.4,0.1972682882865115,Excellent,0,0.666096479486879,0.0023827336628829965,0.7774838702133844,7.469126393537276,57.025000313102666,0.15376516298295015,0,7674
8613,L55792,L,297.5,308.4,1441,44.5,4,0,0,0,0,0,0,0,10.899999999999977,1.0366386519776851,0.0,6715.45115616622,1343.0902312332441,64124.5,0.016260162535527794,0.0,0.016393078412398676,130.4,116.31551917091728,2.0,218.0,1496.8,81.26622914839822,1433.0,1633.0,42.1,6.730156016022214,33.3,50.0,308.38,0.04472135955459174,308.3,308.4,0.1902011419064668,Excellent,0,0.6586712199828917,-9.275184919554924e-05,0.7742771357866112,7.304969769503452,109.19432729866078,0.14194450408009368,0,7675
8614,M23473,M,297.5,308.5,1401,50.5,6,0,0,0,0,0,0,0,11.0,1.036974786430337,0.0,7409.36033847185,1058.4800483531214,70750.5,0.024390243803291693,0.0,0.02469011884479877,89.0,116.40446726822829,2.0,218.0,1450.4,39.62070165961185,1401.0,1505.0,45.540000000000006,5.3649790307139,37.2,50.5,308.4,0.07071067812153194,308.3,308.5,0.223841614340417,Good,0,0.6856787865300181,-0.011314715373770268,0.8053880124721229,8.365963729428257,180.71610508176826,0.18431123651601952,0,7676
8615,L55794,L,297.5,308.5,1691,33.1,9,0,0,0,0,0,0,0,11.0,1.036974786430337,0.0,5861.689426943701,586.1689426943701,55972.100000000006,0.03658536570493754,0.0,0.03726284691256487,47.8,95.17982979602365,2.0,218.0,1487.6,116.47660709344163,1401.0,1691.0,44.72,7.017264424261058,33.1,50.5,308.41999999999996,0.08366600265581749,308.3,308.5,0.18801060631155203,Excellent,0,0.7334735848453143,-0.10262555351059754,0.8785327615393035,5.483433652357927,214.45205133350106,0.12247160840096016,0,7677
